avg color red,avg color green,avg color blue,entropy of red,entropy of green,entropy of blue,avg entropy,width,height,aspect ratio,area,size,compression ratio,bit depth,total pixels,hue,saturation,value,hue median,saturation median,value median,output
175.760625,186.7189,178.980425,5.877056748,5.76644331,5.748121782,5.79720728,200,200,1,40000,10157,0.253925,24,40000,0.221137563,0.221550633,0.753192745,0.128654971,0.015748031,0.964705882,1
134.60035,140.661375,139.75365,6.203223339,6.086031628,6.030997006,6.106750657,200,200,1,40000,10393,0.259825,24,40000,0.279696023,0.261134058,0.575609706,0.154761905,0.214285714,0.482352941,1
145.141375,145.905725,155.17935,7.837919086,7.880962431,7.802930151,7.84060389,200,200,1,40000,10472,0.2618,24,40000,0.471108541,0.171332018,0.633681569,0.603174603,0.0657277,0.709803922,1
36.3727,36.3727,36.3727,0.860862588,0.860862588,0.860862588,0.860862588,200,200,1,40000,2801,0.070025,24,40000,0,0,0.142638039,0,0,0.133333333,1
236.1837686,234.2548852,231.0129423,1.923142505,1.613845709,1.691876581,1.742954932,1098,698,1.573065903,766404,60768,0.079289774,24,766404,0.103322483,0.049103312,0.930402887,0,0,1,1
231.9231285,229.0053384,223.5476788,2.472311558,2.137991818,2.194211802,2.268171726,1106,1160,0.953448276,1282960,127935,0.099718619,24,1282960,0.137115216,0.054539885,0.911130535,0,0,1,1
156.23845,166.9919,163.14495,6.261468059,6.211482108,6.291154256,6.254701474,200,200,1,40000,9744,0.2436,24,40000,0.189621203,0.182187582,0.667197353,0.138888889,0.118762593,0.737254902,1
238.74065,238.89845,239.014125,3.249567687,3.215940789,3.224896355,3.230134944,200,200,1,40000,10022,0.25055,24,40000,0.017014159,0.002511418,0.937532843,0,0,1,1
225.0217442,233.9790593,234.5773104,3.417516,3.031009441,3.674146466,3.374223969,960,844,1.137440758,810240,60440,0.074595182,24,810240,0.091344589,0.067586161,0.936457549,0,0,0.996078431,1
232.70605,232.70605,232.70605,3.647929925,3.647929925,3.647929925,3.647929925,200,200,1,40000,7769,0.194225,24,40000,0,0,0.912572745,0,0,1,1
237.49065,237.474075,239.122025,3.273790171,3.289650688,3.302100521,3.288513793,200,200,1,40000,7560,0.189,24,40000,0.024673525,0.010936095,0.938785098,0,0,0.992156863,1
231.5193023,229.1186688,224.6880112,2.523674977,2.273423332,2.286819452,2.361305921,1106,755,1.464900662,835030,85615,0.10252925,24,835030,0.137386237,0.061108602,0.914422128,0,0,1,1
171.5397,180.96345,175.01855,7.593588061,7.538619153,7.65404943,7.595418881,200,200,1,40000,15952,0.3988,24,40000,0.299964773,0.209350077,0.760967745,0.173177083,0.07826087,0.843137255,1
87.854225,97.731275,99.985675,6.39703258,6.160208569,5.847899758,6.135046969,200,200,1,40000,14173,0.354325,24,40000,0.150361264,0.372711184,0.40013451,0.073333333,0.351648352,0.17254902,1
159.1974,163.2893,152.87725,7.490225039,7.435004189,7.410129944,7.445119724,200,200,1,40000,9321,0.233025,24,40000,0.407419638,0.157562518,0.662082843,0.439393939,0.096491228,0.752941176,1
108.7745017,109.9161885,138.4373679,7.443800425,7.371220374,7.00304738,7.272689393,154,172,0.895348837,26488,8165,0.308252794,24,26488,0.499798308,0.278084251,0.543092396,0.827160494,0.28125,0.490196078,1
73.2991,80.819,82.6877,7.088733505,7.107801059,6.945524804,7.047353122,200,200,1,40000,10818,0.27045,24,40000,0.193327323,0.227392888,0.333786176,0.19047619,0.121212121,0.28627451,1
77.260675,101.1841,101.662275,7.763149141,7.765998897,7.32513754,7.618095192,200,200,1,40000,12601,0.315025,24,40000,0.262887481,0.525154788,0.462570882,0.156326842,0.550724638,0.415686275,1
223.320675,224.211825,223.535325,4.514827567,4.414478123,4.52790553,4.485737074,200,200,1,40000,11491,0.287275,24,40000,0.057317029,0.012258718,0.879328824,0,0,0.992156863,1
115.575025,119.302225,117.63385,7.069403838,6.977797342,7.033136979,7.026779386,200,200,1,40000,15131,0.378275,24,40000,0.275975202,0.214980033,0.51613049,0.208333333,0.122641509,0.564705882,1
239.003675,239.143225,239.249375,3.155366718,3.157135297,3.145318717,3.152606911,200,200,1,40000,9522,0.23805,24,40000,0.020612288,0.002710599,0.938594314,0,0,1,1
156.9492,184.10935,183.360775,7.194897847,7.398420758,7.753393669,7.448904091,200,200,1,40000,17425,0.435625,24,40000,0.284175896,0.260987535,0.775223137,0.182291667,0.20952381,0.831372549,1
96.76913877,110.5750949,101.3351102,6.015901201,6.123633367,6.035207266,6.058247278,960,911,1.053787047,874560,104260,0.119214233,24,874560,0.238525381,0.429260444,0.452139353,0.303030303,0.517241379,0.211764706,1
145.11565,171.410025,188.357975,6.50991538,6.903697203,6.799271088,6.73762789,200,200,1,40000,15809,0.395225,24,40000,0.085449153,0.27780288,0.742888039,0.024211022,0.032021704,0.925490196,1
183.8256,184.948975,183.9212,4.185358993,4.007850128,4.229427726,4.140878949,200,200,1,40000,7760,0.194,24,40000,0.135694764,0.015948833,0.727133824,0,0,0.992156863,1
105.0820329,114.4460717,124.0673914,5.807026038,5.733311645,5.256042717,5.598793467,960,769,1.248374512,738240,75377,0.102103652,24,738240,0.107691072,0.320635889,0.488051784,0.047619048,0.039215686,0.415686275,1
239.2795,239.4375,239.538025,3.057260676,3.037364095,3.060592275,3.051739016,200,200,1,40000,9256,0.2314,24,40000,0.021341135,0.00280048,0.939740098,0,0,1,1
164.802825,175.533925,186.331525,7.262897839,7.493655436,7.601431447,7.452661574,200,200,1,40000,16765,0.419125,24,40000,0.318520069,0.205588611,0.758171961,0.166666667,0.147058824,0.843137255,1
152.055275,140.639975,147.8813,7.534540198,7.58400345,7.642572521,7.587038723,200,200,1,40000,13514,0.33785,24,40000,0.494158596,0.342370741,0.704437157,0.598958333,0.304964539,0.705882353,1
111.464,135.354075,107.8882,7.321729618,7.429748505,7.329606062,7.360361395,200,200,1,40000,13554,0.33885,24,40000,0.316582006,0.476769751,0.561834804,0.283783784,0.526595745,0.584313725,1
172.26905,200.445425,189.73485,7.117580178,6.839487608,6.78493235,6.914000045,200,200,1,40000,13950,0.34875,24,40000,0.424873307,0.342711103,0.85321902,0.509259259,0.211764706,0.97254902,1
137.51745,173.030875,220.743275,5.901267756,7.404379081,7.527633793,6.944426877,200,200,1,40000,13401,0.335025,24,40000,0.134714217,0.413820766,0.876298137,0.081481481,0.278431373,0.956862745,1
225.815775,231.9725,229.7947,4.824146141,4.603120611,4.929560919,4.785609224,200,200,1,40000,10329,0.258225,24,40000,0.31232809,0.048372247,0.920836765,0.305555556,0.023904382,0.988235294,1
37.11725,55.447425,75.880575,7.537358443,7.11243807,6.436520642,7.028772385,200,200,1,40000,11251,0.281275,24,40000,0.182000461,0.569869079,0.300010098,0.089042848,0.619047619,0.250980392,1
36.94,40.43065,41.804825,4.96871687,4.840572377,4.832164208,4.880484485,200,200,1,40000,14452,0.3613,24,40000,0.118030092,0.260433578,0.168402647,0,0,0.019607843,1
215.6355,223.431675,229.169225,4.31942749,4.385037203,4.494156965,4.399540552,200,200,1,40000,10265,0.256625,24,40000,0.09717814,0.098573588,0.904597157,0,0,0.996078431,1
42.46746001,45.01017802,142.794324,6.860556822,4.41077789,4.410762032,5.227365582,480,323,1.486068111,155040,26848,0.173168215,24,155040,0.27857909,0.804687553,0.562492462,0.003472222,0.993506494,0.529411765,1
172.4441,189.808425,215.30415,6.177740414,6.874209728,6.613631467,6.55519387,200,200,1,40000,13638,0.34095,24,40000,0.395348445,0.329016528,0.899267745,0.416666667,0.175675676,0.980392157,1
158.50315,160.495075,193.049775,6.275808994,7.371105428,7.46549561,7.037470011,200,200,1,40000,14060,0.3515,24,40000,0.417786316,0.310654298,0.769299706,0.125,0.196850394,0.925490196,1
143.9438,175.672575,196.58755,6.064385185,6.95879813,7.408194405,6.81045924,200,200,1,40000,12769,0.319225,24,40000,0.168293278,0.379232551,0.778561373,0.119047619,0.236947791,0.964705882,1
37.75673177,63.63524306,94.41960503,6.884315424,6.6961657,6.344814231,6.641765118,640,360,1.777777778,230400,40776,0.176979167,24,230400,0.332898313,0.889294508,0.465365843,0.159090909,0.977011494,0.439215686,1
188.32985,200.753825,202.3944,6.41424565,6.258163211,6.542748073,6.405052311,200,200,1,40000,11786,0.29465,24,40000,0.23540439,0.110322079,0.804795588,0.135802469,0.112107623,0.831372549,1
232.2053936,229.8085599,225.5884976,2.334850487,2.02872658,2.100909976,2.154829015,1106,756,1.462962963,836136,74445,0.089034559,24,836136,0.128415667,0.057579467,0.917041805,0,0,1,1
104.556825,107.26915,137.6907,7.475330644,7.540955045,7.281632809,7.432639499,200,200,1,40000,11438,0.28595,24,40000,0.361071273,0.50970481,0.578263431,0.133333333,0.461038961,0.603921569,1
226.3133,172.9529,116.277375,6.612822957,6.590199171,5.898371734,6.367131287,200,200,1,40000,11463,0.286575,24,40000,0.502726661,0.533015124,0.913865294,0.565843621,0.671111111,0.917647059,1
130.786725,169.185025,199.36535,6.385824874,7.273034837,7.629763956,7.096207889,200,200,1,40000,13329,0.333225,24,40000,0.11169791,0.421892292,0.78464902,0.096491228,0.287401575,0.921568627,1
168.8883,188.12825,194.2139,6.439881321,6.655989189,6.88393635,6.65993562,200,200,1,40000,10974,0.27435,24,40000,0.285065345,0.263759775,0.80035951,0.153061224,0.158102767,0.956862745,1
161.973,174.829075,189.476075,7.216249065,7.412282713,7.092132207,7.240221328,200,200,1,40000,14610,0.36525,24,40000,0.381898493,0.321871078,0.81807402,0.550659938,0.196078431,0.921568627,1
247.266925,247.4529,247.5735,1.725195165,1.686869989,1.705609965,1.705891706,200,200,1,40000,5209,0.130225,24,40000,0.023808472,0.003144476,0.971244608,0,0,1,1
109.5958607,128.9452077,142.4940004,7.608666081,7.468130926,7.371328116,7.482708374,214,317,0.675078864,67838,16010,0.23600342,24,67838,0.141091058,0.253548775,0.562417617,0.114035088,0.169642857,0.51372549,1
134.8363845,140.2777199,138.5096483,6.894036416,6.822731724,6.841274164,6.852680768,960,846,1.134751773,812160,107667,0.132568706,24,812160,0.22505156,0.201556323,0.578522116,0.143678161,0.123893805,0.509803922,1
241.928625,241.888475,242.086125,3.02901979,3.034157983,3.033160945,3.032112906,200,200,1,40000,6475,0.161875,24,40000,0.004824402,0.0015597,0.949503333,0,0,0.992156863,1
132.76005,133.8856,145.147175,6.907569404,6.722580083,6.656102528,6.762084005,200,200,1,40000,12014,0.30035,24,40000,0.251710853,0.248076066,0.576675196,0.043010753,0.176470588,0.501960784,1
144.480325,184.863175,189.14465,6.473503551,6.79042024,7.45881887,6.907580887,200,200,1,40000,12677,0.316925,24,40000,0.203635012,0.354805988,0.786871569,0.151041667,0.288209607,0.866666667,1
160.4227431,155.4592014,172.3546007,7.473125361,7.780390153,7.711226289,7.654913934,48,48,1,2304,1644,0.713541667,24,2304,0.522802683,0.183750117,0.692262391,0.659090909,0.123374107,0.745098039,1
127.429375,164.902675,202.241425,5.918919074,7.107767437,7.631546626,6.886077712,200,200,1,40000,13253,0.331325,24,40000,0.134627431,0.438591929,0.798899608,0.108333333,0.349019608,0.941176471,1
235.06155,236.569825,236.259025,3.06572752,3.071971669,3.123836279,3.087178489,200,200,1,40000,7883,0.197075,24,40000,0.109629502,0.025908055,0.930806765,0,0,0.996078431,1
183.7146,226.64245,228.247325,3.427199502,4.213470439,4.334266044,3.991645328,200,200,1,40000,8589,0.214725,24,40000,0.173914832,0.258849304,0.924821961,0.041666667,0.003921569,1,1
190.917625,165.475575,164.63605,7.30125875,7.180702253,6.417498168,6.966486391,200,200,1,40000,13079,0.326975,24,40000,0.560652261,0.316461618,0.801274902,0.627192982,0.22745098,0.949019608,1
170.65055,185.820575,190.8582,7.188691575,7.391037898,7.568099247,7.382609573,200,200,1,40000,17562,0.43905,24,40000,0.282573691,0.214924285,0.786035098,0.166666667,0.157480315,0.898039216,1
61.0286,88.4151,110.11425,6.832455033,7.096427947,6.883853439,6.937578807,200,200,1,40000,12175,0.304375,24,40000,0.220575958,0.458135289,0.44154549,0.095444733,0.450980392,0.196078431,1
122.573,127.9811,147.10275,6.314336588,5.748920378,5.518461053,5.860572673,200,200,1,40000,11665,0.291625,24,40000,0.189476916,0.375370673,0.58167549,0.00877193,0.03968254,0.584313725,1
93.155225,99.793075,101.905375,7.262213872,7.255942563,7.222407263,7.246854566,200,200,1,40000,12874,0.32185,24,40000,0.24098518,0.169236036,0.413820882,0.122222222,0.068669528,0.31372549,1
239.0422,239.210125,239.325075,3.07051351,3.040281968,3.048543568,3.053113015,200,200,1,40000,9703,0.242575,24,40000,0.027026726,0.0033336,0.939017157,0,0,1,1
133.617,162.218675,199.754625,6.683018971,7.478444851,7.68841523,7.283293017,200,200,1,40000,13852,0.3463,24,40000,0.292080706,0.425269487,0.813779118,0.115196078,0.337662338,0.874509804,1
235.81905,235.906225,236.028325,4.500653901,4.500110527,4.491070316,4.497278248,200,200,1,40000,6005,0.150125,24,40000,0.022557613,0.003010686,0.925823137,0,0,0.964705882,1
37.676025,57.184,78.9769,7.570759635,7.127788919,6.403479964,7.034009506,200,200,1,40000,10982,0.27455,24,40000,0.162287346,0.589339907,0.311701471,0.085416667,0.666666667,0.250980392,1
210.746875,190.02585,178.2311,7.100009945,6.742314208,6.177906746,6.6734103,200,200,1,40000,12180,0.3045,24,40000,0.503951418,0.241804006,0.855878431,0.584372274,0.172566372,0.925490196,1
202.4884,202.700825,202.602525,3.166744936,3.140011938,3.171190096,3.159315657,200,200,1,40000,8409,0.210225,24,40000,0.007170837,0.001663053,0.794976569,0,0,1,1
228.6545,230.4024,229.1211,4.855739742,4.447934238,4.852819022,4.718831,200,200,1,40000,9539,0.238475,24,40000,0.150674987,0.015335219,0.904339608,0,0,0.984313725,1
132.0713489,137.5485491,134.7836416,7.318823839,7.46673595,7.592976998,7.459512262,112,112,1,12544,4283,0.341438138,24,12544,0.335656558,0.182935448,0.574598277,0.379873294,0.127272727,0.592156863,1
53.5669,70.90895,52.2834,6.716270152,7.255683764,6.829478015,6.933810644,200,200,1,40000,11332,0.2833,24,40000,0.327774465,0.576125099,0.282260686,0.358024691,0.58,0.145098039,1
231.062775,233.1742,234.1233,3.529191202,3.585555497,3.593397905,3.569381535,200,200,1,40000,8342,0.20855,24,40000,0.014637944,0.016034244,0.918535196,0,0,0.992156863,1
106.499575,204.543225,224.601675,5.840756647,6.567353375,6.922732586,6.443614203,200,200,1,40000,12843,0.321075,24,40000,0.202447866,0.55893296,0.888250686,0.159388646,0.538135593,0.960784314,1
241.688875,241.8626,241.976175,2.724516782,2.686990095,2.689837786,2.700448221,200,200,1,40000,7959,0.198975,24,40000,0.024027855,0.003092234,0.949327941,0,0,1,1
169.766075,169.074175,189.6316,7.019919897,7.4850089,7.450936997,7.318621931,200,200,1,40000,13428,0.3357,24,40000,0.562795645,0.195096537,0.753438431,0.774509804,0.123893805,0.88627451,1
51.957125,58.379075,47.72485,6.383649446,6.766214522,6.627829672,6.592564547,200,200,1,40000,9832,0.2458,24,40000,0.321702274,0.39780744,0.23718098,0.395833333,0.41509434,0.105882353,1
114.580775,131.2329,119.85555,7.405234799,7.364736982,7.370383185,7.380118322,200,200,1,40000,10448,0.2612,24,40000,0.220647028,0.164564015,0.517656863,0.291666667,0.097435897,0.564705882,1
131.8651,157.850425,156.1828,7.027451122,6.967819261,7.273471952,7.089580779,200,200,1,40000,13764,0.3441,24,40000,0.291428644,0.371489934,0.679779118,0.25,0.264705882,0.650980392,1
82.468225,116.784775,134.4745,7.396383443,7.511673474,6.898408747,7.268821888,200,200,1,40000,13563,0.339075,24,40000,0.200489447,0.474714324,0.545726373,0.114942529,0.4375,0.48627451,1
73.1273,81.3017,109.205425,7.393832285,7.301965447,7.222932296,7.306243343,200,200,1,40000,11807,0.295175,24,40000,0.248917571,0.369419514,0.439925784,0.133333333,0.196078431,0.490196078,1
127.38785,182.56975,207.658075,6.238320542,7.390408147,7.851599307,7.160109332,200,200,1,40000,13751,0.343775,24,40000,0.19958785,0.4228204,0.830204412,0.123015873,0.352941176,0.956862745,1
94.388875,106.327725,105.609575,7.689852282,7.708696693,7.645174989,7.681241321,200,200,1,40000,12600,0.315,24,40000,0.315925453,0.368413101,0.477075588,0.25862069,0.307692308,0.494117647,1
199.9710968,199.8697008,204.0314978,3.853749001,3.848677099,3.833689221,3.845371774,929,960,0.967708333,891840,107587,0.120634867,24,891840,0.03037053,0.022977555,0.800449127,0,0,0.980392157,1
165.87315,208.820075,184.8336,7.32171547,6.755041951,7.275718553,7.117491991,200,200,1,40000,13595,0.339875,24,40000,0.35387365,0.314805139,0.853935294,0.355345912,0.244492965,0.88627451,1
157.771225,154.862975,192.421875,6.598153662,7.342294469,7.342143811,7.094197314,200,200,1,40000,13264,0.3316,24,40000,0.755446786,0.286911879,0.763128431,0.950819672,0.201117318,0.933333333,1
150.897825,168.959125,171.51225,6.812421718,6.861047726,6.982720882,6.885396775,200,200,1,40000,11357,0.283925,24,40000,0.20814062,0.234553518,0.686587353,0.143939394,0.08988764,0.701960784,1
178.5712,184.2026,177.001525,7.290090092,7.306972554,7.460226698,7.352429781,200,200,1,40000,13106,0.32765,24,40000,0.341039418,0.309598139,0.813462255,0.366666667,0.233480176,0.850980392,1
167.567325,208.605525,201.7689,6.600749694,6.883550885,7.559312704,7.014537761,200,200,1,40000,14531,0.363275,24,40000,0.220173333,0.282625244,0.872539902,0.14957265,0.207317073,0.941176471,1
159.889925,166.191,172.10065,7.235107397,7.239403503,7.299335944,7.257948948,200,200,1,40000,10363,0.259075,24,40000,0.154203388,0.149253071,0.680057451,0.088888889,0.049180328,0.749019608,1
12.99085,18.046175,36.872025,3.466196832,3.124262051,2.864486825,3.151648569,200,200,1,40000,5944,0.1486,24,40000,0.068119002,0.217160486,0.148024706,0,0,0.007843137,1
223.4909289,222.3321434,219.2949611,3.329713073,3.091505116,3.061029473,3.160749221,1063,1431,0.742837177,1521153,165525,0.108815484,24,1521153,0.141152373,0.047701712,0.883141971,0,0,1,1
80.117725,93.7875,105.713325,7.779882902,7.654272989,7.271960324,7.568705405,200,200,1,40000,10639,0.265975,24,40000,0.280739701,0.509446947,0.44973951,0.113475177,0.514285714,0.392156863,1
236.062085,233.8103797,229.5135185,2.178288629,1.959821484,1.95292142,2.030343844,1106,1093,1.01189387,1208858,80710,0.066765493,24,1208858,0.089908924,0.039343317,0.926079928,0,0,1,1
237.951175,237.912225,238.111725,2.878718994,2.8887896,2.886659669,2.884722754,200,200,1,40000,8207,0.205175,24,40000,0.004935493,0.001519842,0.93390098,0,0,1,1
176.4485,193.30515,192.148775,6.937733203,6.854642313,6.912010974,6.901462163,200,200,1,40000,13466,0.33665,24,40000,0.337015567,0.22276819,0.799968824,0.221717131,0.099314264,0.894117647,1
79.4039,94.028375,104.91395,7.783710017,7.665329848,7.217083144,7.555374336,200,200,1,40000,10852,0.2713,24,40000,0.27762954,0.517628489,0.446801373,0.119047619,0.519480519,0.4,1
231.528675,233.17435,235.50735,2.495536346,2.518973506,2.565536154,2.526682002,200,200,1,40000,7342,0.18355,24,40000,0.067042875,0.038845106,0.924473725,0,0,1,1
118.032075,166.49205,146.200975,7.659582993,7.378169467,7.712587884,7.583446781,200,200,1,40000,12843,0.321075,24,40000,0.30138443,0.388200356,0.677666275,0.27020202,0.356521739,0.698039216,1
176.4870822,185.3008591,196.7379401,5.266332037,5.108947899,4.991771946,5.122350627,960,890,1.078651685,854400,83577,0.097819522,24,854400,0.101952254,0.173125005,0.780247627,0,0,0.992156863,1
